Subject,Night,Epoch
Bidslab20,2,689
Bidslab20,2,690
Bidslab20,2,691
Bidslab20,2,692
Bidslab20,2,693
Bidslab20,2,694
Bidslab20,2,695
Bidslab20,2,696
Bidslab20,2,697
Bidslab20,2,698
Bidslab20,2,699
Bidslab20,2,700
Bidslab20,2,701
Bidslab20,2,702
Bidslab20,2,703
Bidslab20,2,704
Bidslab20,2,705
Bidslab20,2,706
Bidslab20,2,707
Bidslab20,2,708
Bidslab20,2,709
Bidslab20,2,710
Bidslab20,2,711
Bidslab20,2,712
Bidslab20,2,713
Bidslab20,2,714
Bidslab20,2,715
Bidslab20,2,716
Bidslab20,2,717
Bidslab20,2,718
Bidslab20,2,719
Bidslab20,2,720
Bidslab20,2,721
Bidslab20,2,722
Bidslab20,2,723
Bidslab20,2,724
Bidslab20,2,725
Bidslab20,2,726
Bidslab20,2,727
Bidslab20,2,728
Bidslab20,2,729
Bidslab20,2,730
Bidslab20,2,731
Bidslab20,2,732
Bidslab20,2,733
Bidslab20,2,734
Bidslab20,2,735
Bidslab20,2,736
Bidslab20,2,737
Bidslab20,2,738
Bidslab20,2,739
Bidslab20,2,740
Bidslab20,2,741
Bidslab20,2,742
Bidslab20,2,743
Bidslab20,2,744
Bidslab20,2,745
Bidslab20,2,746
Bidslab20,2,747
Bidslab20,2,748
Bidslab20,2,749
Bidslab20,2,750
Bidslab20,2,751
Bidslab20,2,752
Bidslab20,2,753
Bidslab20,2,754
Bidslab20,2,755
Bidslab20,2,756
Bidslab20,2,757
Bidslab20,2,758
Bidslab20,2,759
Bidslab20,2,760
Bidslab20,2,761
Bidslab20,2,762
Bidslab20,2,763
Bidslab20,2,764
Bidslab20,2,765
Bidslab20,2,766
Bidslab20,2,767
Bidslab20,2,768
Bidslab20,2,769
Bidslab20,2,770
Bidslab20,2,771
Bidslab20,2,772
Bidslab20,2,773
Bidslab20,2,774
Bidslab20,2,775
Bidslab20,2,776
Bidslab20,2,777
Bidslab20,2,778
Bidslab20,2,779
Bidslab20,2,780
Bidslab20,2,781
Bidslab20,2,782
Bidslab20,2,783
Bidslab20,2,784
Bidslab20,2,785
Bidslab20,2,786
Bidslab20,2,787
Bidslab20,2,788
Bidslab20,2,789
Bidslab20,2,790
Bidslab20,2,791
Bidslab20,2,792
Bidslab20,2,793
Bidslab20,2,794
Bidslab20,2,795
Bidslab20,2,796
Bidslab20,2,797
Bidslab20,2,798
Bidslab20,2,799
Bidslab20,2,800
Bidslab20,2,801
Bidslab20,2,802
Bidslab20,2,803
Bidslab20,2,804
Bidslab20,2,805
Bidslab20,2,806
Bidslab20,2,807
Bidslab20,2,808
Bidslab20,2,809
Bidslab20,2,810
Bidslab20,2,811
Bidslab20,2,812
Bidslab20,2,813
Bidslab20,2,814
Bidslab20,2,815
Bidslab20,2,816
Bidslab20,2,817
Bidslab20,2,818
Bidslab20,2,819
Bidslab20,2,820
Bidslab20,2,821
Bidslab20,2,822
Bidslab20,2,823
Bidslab20,2,824
Bidslab20,2,825
Bidslab20,2,826
Bidslab20,2,827
Bidslab20,2,828
Bidslab20,2,829
Bidslab20,2,830
Bidslab20,2,831
Bidslab20,2,832
Bidslab20,2,833
Bidslab20,2,834
Bidslab20,2,835
Bidslab20,2,836
Bidslab20,2,837
Bidslab20,2,838
Bidslab20,3,0
Bidslab20,3,1
Bidslab20,3,2
Bidslab20,3,3
Bidslab20,3,4
Bidslab20,3,5
Bidslab20,3,6
Bidslab20,3,7
Bidslab20,3,8
Bidslab20,3,9
Bidslab20,3,10
Bidslab20,3,11
Bidslab20,3,12
Bidslab20,3,13
Bidslab20,3,14
Bidslab20,3,15
Bidslab20,3,16
Bidslab20,3,17
Bidslab20,3,18
Bidslab20,3,19
Bidslab20,3,20
Bidslab20,3,21
Bidslab20,3,22
Bidslab20,3,23
Bidslab20,3,24
Bidslab20,3,25
Bidslab20,3,26
Bidslab20,3,27
Bidslab20,3,28
Bidslab20,3,29
Bidslab20,3,30
Bidslab20,3,31
Bidslab20,3,32
Bidslab20,3,33
Bidslab20,3,34
Bidslab20,3,35
Bidslab20,3,36
Bidslab20,3,37
Bidslab20,3,38
Bidslab20,3,39
Bidslab20,3,40
Bidslab20,3,41
Bidslab20,3,42
Bidslab20,3,43
Bidslab20,3,44
Bidslab20,3,45
Bidslab20,3,46
Bidslab20,3,47
Bidslab20,3,48
Bidslab20,3,49
Bidslab20,3,50
Bidslab20,3,51
Bidslab20,3,52
Bidslab20,3,53
Bidslab20,3,54
Bidslab20,3,55
Bidslab20,3,56
Bidslab20,3,57
Bidslab20,3,58
Bidslab20,3,59
Bidslab20,3,60
Bidslab20,3,61
Bidslab20,3,62
Bidslab20,3,63
Bidslab20,3,64
Bidslab20,3,65
Bidslab20,3,66
Bidslab20,3,67
Bidslab20,3,68
Bidslab20,3,69
Bidslab20,3,70
Bidslab20,3,71
Bidslab20,3,72
Bidslab20,3,73
Bidslab20,3,74
Bidslab20,3,75
Bidslab20,3,76
Bidslab20,3,77
Bidslab20,3,78
Bidslab20,3,79
Bidslab20,3,80
Bidslab20,3,81
Bidslab20,3,82
Bidslab20,3,83
Bidslab20,3,84
Bidslab20,3,85
Bidslab20,3,86
Bidslab20,3,87
Bidslab20,3,88
Bidslab20,3,89
Bidslab20,3,90
Bidslab20,3,91
Bidslab20,3,92
Bidslab20,3,93
Bidslab20,3,94
Bidslab20,3,95
Bidslab20,3,96
Bidslab20,3,97
Bidslab20,3,98
Bidslab20,3,99
Bidslab20,3,100
Bidslab20,3,101
Bidslab20,3,102
Bidslab20,3,103
Bidslab20,3,104
Bidslab20,3,105
Bidslab20,3,106
Bidslab20,3,107
Bidslab20,3,108
Bidslab20,3,109
Bidslab20,3,110
Bidslab20,3,111
Bidslab20,3,112
Bidslab20,3,113
Bidslab20,3,114
Bidslab20,3,115
Bidslab20,3,116
Bidslab20,3,117
Bidslab20,3,118
Bidslab20,3,119
Bidslab20,3,120
Bidslab20,3,121
Bidslab20,3,122
Bidslab20,3,123
Bidslab20,3,124
Bidslab20,3,125
Bidslab20,3,126
Bidslab20,3,127
Bidslab20,3,128
Bidslab20,3,129
Bidslab20,3,130
Bidslab20,3,131
Bidslab20,3,132
Bidslab20,3,133
Bidslab20,3,134
Bidslab20,3,135
Bidslab20,3,136
Bidslab20,3,137
Bidslab20,3,138
Bidslab20,3,139
Bidslab20,3,140
Bidslab20,3,141
Bidslab20,3,142
Bidslab20,3,143
Bidslab20,3,144
Bidslab20,3,145
Bidslab20,3,146
Bidslab20,3,147
Bidslab20,3,148
Bidslab20,3,149
Bidslab20,3,150
Bidslab20,3,151
Bidslab20,3,152
Bidslab20,3,153
Bidslab20,3,154
Bidslab20,3,155
Bidslab20,3,156
Bidslab20,3,157
Bidslab20,3,158
Bidslab20,3,159
Bidslab20,3,160
Bidslab20,3,161
Bidslab20,3,162
Bidslab20,3,163
Bidslab20,3,164
Bidslab20,3,165
Bidslab20,3,166
Bidslab20,3,167
Bidslab20,3,168
Bidslab20,3,169
Bidslab20,3,170
Bidslab20,3,171
Bidslab20,3,172
Bidslab20,3,173
Bidslab20,3,174
Bidslab20,3,175
Bidslab20,3,176
Bidslab20,3,177
Bidslab20,3,178
Bidslab20,3,179
Bidslab20,3,180
Bidslab20,3,181
Bidslab20,3,182
Bidslab20,3,183
Bidslab20,3,184
Bidslab20,3,185
Bidslab20,3,186
Bidslab20,3,187
Bidslab20,3,188
Bidslab20,3,189
Bidslab20,3,190
Bidslab20,3,191
Bidslab20,3,192
Bidslab20,3,193
Bidslab20,3,194
Bidslab20,3,195
Bidslab20,3,196
Bidslab20,3,197
Bidslab20,3,198
Bidslab20,3,199
Bidslab20,3,200
Bidslab20,3,201
Bidslab20,3,202
Bidslab20,3,203
Bidslab20,3,204
Bidslab20,3,205
Bidslab20,3,206
Bidslab20,3,207
Bidslab20,3,208
Bidslab20,3,209
Bidslab20,3,210
Bidslab20,3,211
Bidslab20,3,212
Bidslab20,3,213
Bidslab20,3,214
Bidslab20,3,215
Bidslab20,3,216
Bidslab20,3,217
Bidslab20,3,218
Bidslab20,3,219
Bidslab20,3,220
Bidslab20,3,221
Bidslab20,3,222
Bidslab20,3,223
Bidslab20,3,224
Bidslab20,3,225
Bidslab20,3,226
Bidslab20,3,227
Bidslab20,3,228
Bidslab20,3,229
Bidslab20,3,230
Bidslab20,3,231
Bidslab20,3,232
Bidslab20,3,233
Bidslab20,3,234
Bidslab20,3,235
Bidslab20,3,236
Bidslab20,3,237
Bidslab20,3,238
Bidslab20,3,239
Bidslab20,3,240
Bidslab20,3,241
Bidslab20,3,242
Bidslab20,3,243
Bidslab20,3,244
Bidslab20,3,245
Bidslab20,3,246
Bidslab20,3,247
Bidslab20,3,248
Bidslab20,3,249
Bidslab20,3,250
Bidslab20,3,251
Bidslab20,3,252
Bidslab20,3,253
Bidslab20,3,254
Bidslab20,3,255
Bidslab20,3,256
Bidslab20,3,257
Bidslab20,3,258
Bidslab20,3,259
Bidslab20,3,260
Bidslab20,3,261
Bidslab20,3,262
Bidslab20,3,263
Bidslab20,3,264
Bidslab20,3,265
Bidslab20,3,266
Bidslab20,3,267
Bidslab20,3,268
Bidslab20,3,269
Bidslab20,3,270
Bidslab20,3,271
Bidslab20,3,272
Bidslab20,3,273
Bidslab20,3,274
Bidslab20,3,275
Bidslab20,3,276
Bidslab20,3,277
Bidslab20,3,278
Bidslab20,3,279
Bidslab20,3,280
Bidslab20,3,281
Bidslab20,3,282
Bidslab20,3,283
Bidslab20,3,284
Bidslab20,3,285
Bidslab20,3,286
Bidslab20,3,287
Bidslab20,3,288
Bidslab20,3,289
Bidslab20,3,290
Bidslab20,3,291
Bidslab20,3,292
Bidslab20,3,293
Bidslab20,3,294
Bidslab20,3,295
Bidslab20,3,296
Bidslab20,3,297
Bidslab20,3,298
Bidslab20,3,299
Bidslab20,3,300
Bidslab20,3,301
Bidslab20,3,302
Bidslab20,3,303
Bidslab20,3,304
Bidslab20,3,305
Bidslab20,3,306
Bidslab20,3,307
Bidslab20,3,308
Bidslab20,3,309
Bidslab20,3,310
Bidslab20,3,311
Bidslab20,3,312
Bidslab20,3,313
Bidslab20,3,314
Bidslab20,3,315
Bidslab20,3,316
Bidslab20,3,317
Bidslab20,3,318
Bidslab20,3,319
Bidslab20,3,320
Bidslab20,3,321
Bidslab20,3,322
Bidslab20,3,323
Bidslab20,3,324
Bidslab20,3,325
Bidslab20,3,326
Bidslab20,3,327
Bidslab20,3,328
Bidslab20,3,329
Bidslab20,3,330
Bidslab20,3,331
Bidslab20,3,332
Bidslab20,3,333
Bidslab20,3,334
Bidslab20,3,335
Bidslab20,3,336
Bidslab20,3,337
Bidslab20,3,338
Bidslab20,3,339
Bidslab20,3,340
Bidslab20,3,341
Bidslab20,3,342
Bidslab20,3,343
Bidslab20,3,344
Bidslab20,3,345
Bidslab20,3,346
Bidslab20,3,347
Bidslab20,3,348
Bidslab20,3,349
Bidslab20,3,350
Bidslab20,3,351
Bidslab20,3,352
Bidslab20,3,353
Bidslab20,3,354
Bidslab20,3,355
Bidslab20,3,356
Bidslab20,3,357
Bidslab20,3,358
Bidslab20,3,359
Bidslab20,3,360
Bidslab20,3,361
Bidslab20,3,362
Bidslab20,3,363
Bidslab20,3,364
Bidslab20,3,365
Bidslab20,3,366
Bidslab20,3,367
Bidslab20,3,368
Bidslab20,3,369
Bidslab20,3,370
Bidslab20,3,371
Bidslab20,3,372
Bidslab20,3,373
Bidslab20,3,374
Bidslab20,3,375
Bidslab20,3,376
Bidslab20,3,377
Bidslab20,3,378
Bidslab20,3,379
Bidslab20,3,380
Bidslab20,3,381
Bidslab20,3,382
Bidslab20,3,383
Bidslab20,3,384
Bidslab20,3,385
Bidslab20,3,386
Bidslab20,3,387
Bidslab20,3,388
Bidslab20,3,389
Bidslab20,3,390
Bidslab20,3,391
Bidslab20,3,392
Bidslab20,3,393
Bidslab20,3,394
Bidslab20,3,395
Bidslab20,3,396
Bidslab20,3,397
Bidslab20,3,398
Bidslab20,3,399
Bidslab20,3,400
Bidslab20,3,401
Bidslab20,3,418
Bidslab20,3,419
Bidslab20,3,420
Bidslab20,3,421
Bidslab20,3,422
Bidslab20,3,423
Bidslab20,3,424
Bidslab20,3,425
Bidslab20,3,426
Bidslab20,3,427
Bidslab20,3,428
Bidslab20,3,429
Bidslab20,3,430
Bidslab20,3,431
Bidslab20,3,432
Bidslab20,3,433
Bidslab20,3,434
Bidslab20,3,435
Bidslab20,3,436
Bidslab20,3,437
Bidslab20,3,438
Bidslab20,3,439
Bidslab20,3,440
Bidslab20,3,441
Bidslab20,3,442
Bidslab20,3,443
Bidslab20,3,444
Bidslab20,3,445
Bidslab20,3,446
Bidslab20,3,447
Bidslab20,3,448
Bidslab20,3,449
Bidslab20,3,450
Bidslab20,3,451
Bidslab20,3,452
Bidslab20,3,453
Bidslab20,3,454
Bidslab20,3,455
Bidslab20,3,456
Bidslab20,3,457
Bidslab20,3,458
Bidslab20,3,459
Bidslab20,3,460
Bidslab20,3,461
Bidslab20,3,462
Bidslab20,3,463
Bidslab20,3,464
Bidslab20,3,465
Bidslab20,3,466
Bidslab20,3,467
Bidslab20,3,468
Bidslab20,3,469
Bidslab20,3,473
Bidslab20,3,474
Bidslab20,3,475
Bidslab20,3,476
Bidslab20,3,480
Bidslab20,3,481
Bidslab20,3,482
Bidslab20,3,483
Bidslab20,3,484
Bidslab20,3,485
Bidslab20,3,486
Bidslab20,3,487
Bidslab20,3,488
Bidslab20,3,489
Bidslab20,3,490
Bidslab20,3,491
Bidslab20,3,492
Bidslab20,3,493
Bidslab20,3,494
Bidslab20,3,495
Bidslab20,3,496
Bidslab20,3,497
Bidslab20,3,498
Bidslab20,3,499
Bidslab20,3,500
Bidslab20,3,501
Bidslab20,3,502
Bidslab20,3,503
Bidslab20,3,504
Bidslab20,3,505
Bidslab20,3,506
Bidslab20,3,507
Bidslab20,3,508
Bidslab20,3,509
Bidslab20,3,510
Bidslab20,3,511
Bidslab20,3,512
Bidslab20,3,513
Bidslab20,3,514
Bidslab20,3,515
Bidslab20,3,516
Bidslab20,3,517
Bidslab20,3,518
Bidslab20,3,519
Bidslab20,3,520
Bidslab20,3,521
Bidslab20,3,522
Bidslab20,3,523
Bidslab20,3,524
Bidslab20,3,525
Bidslab20,3,526
Bidslab20,3,527
Bidslab20,3,528
Bidslab20,3,529
Bidslab20,3,530
Bidslab20,3,531
Bidslab20,3,532
Bidslab20,3,533
Bidslab20,3,534
Bidslab20,3,535
Bidslab20,3,536
Bidslab20,3,537
Bidslab20,3,538
Bidslab20,3,539
Bidslab20,3,540
Bidslab20,3,541
Bidslab20,3,542
Bidslab20,3,543
Bidslab20,3,544
Bidslab20,3,545
Bidslab20,3,546
Bidslab20,3,547
Bidslab20,3,548
Bidslab20,3,549
Bidslab20,3,550
Bidslab20,3,551
Bidslab20,3,552
Bidslab20,3,553
Bidslab20,3,554
Bidslab20,3,555
Bidslab20,3,556
Bidslab20,3,557
Bidslab20,3,558
Bidslab20,3,559
Bidslab20,3,560
Bidslab20,3,561
Bidslab20,3,562
Bidslab20,3,563
Bidslab20,3,564
Bidslab20,3,565
Bidslab20,3,566
Bidslab20,3,567
Bidslab20,3,568
Bidslab20,3,569
Bidslab20,3,570
Bidslab20,3,571
Bidslab20,3,572
Bidslab20,3,573
Bidslab20,3,574
Bidslab20,3,575
Bidslab20,3,576
Bidslab20,3,577
Bidslab20,3,578
Bidslab20,3,579
Bidslab20,3,580
Bidslab20,3,581
Bidslab20,3,582
Bidslab20,3,583
Bidslab20,3,584
Bidslab20,3,585
Bidslab20,3,586
Bidslab20,3,587
Bidslab20,3,588
Bidslab20,3,589
Bidslab20,3,590
Bidslab20,3,591
Bidslab20,3,592
Bidslab20,3,593
Bidslab20,3,594
Bidslab20,3,595
Bidslab20,3,596
Bidslab20,3,597
Bidslab20,3,598
Bidslab20,3,599
Bidslab20,3,600
Bidslab20,3,601
Bidslab20,3,602
Bidslab20,3,603
Bidslab20,3,604
Bidslab20,3,605
Bidslab20,3,606
Bidslab20,3,607
Bidslab20,3,608
Bidslab20,3,609
Bidslab20,3,610
Bidslab20,3,611
Bidslab20,3,612
Bidslab20,3,613
Bidslab20,3,614
Bidslab20,3,615
Bidslab20,3,616
Bidslab20,3,617
Bidslab20,3,618
Bidslab20,3,619
Bidslab20,3,620
Bidslab20,3,621
Bidslab20,3,622
Bidslab20,3,623
Bidslab20,3,624
Bidslab20,3,625
Bidslab20,3,626
Bidslab20,3,627
Bidslab20,3,628
Bidslab20,3,629
Bidslab20,3,630
Bidslab20,3,631
Bidslab20,3,632
Bidslab20,3,633
Bidslab20,3,634
Bidslab20,3,635
Bidslab20,3,636
Bidslab20,3,637
Bidslab20,3,638
Bidslab20,3,639
Bidslab20,3,640
Bidslab20,3,641
Bidslab20,3,642
Bidslab20,3,643
Bidslab20,3,644
Bidslab20,3,645
Bidslab20,3,646
Bidslab20,3,647
Bidslab20,3,648
Bidslab20,3,649
Bidslab20,3,650
Bidslab20,3,651
Bidslab20,3,652
Bidslab20,3,653
Bidslab20,3,654
Bidslab20,3,655
Bidslab20,3,656
Bidslab20,3,657
Bidslab20,3,658
Bidslab20,3,659
Bidslab20,3,660
Bidslab20,3,661
Bidslab20,3,662
Bidslab20,3,663
Bidslab20,3,664
Bidslab20,3,665
Bidslab20,3,666
Bidslab20,3,667
Bidslab20,3,668
Bidslab20,3,669
Bidslab20,3,670
Bidslab20,3,671
Bidslab20,3,672
Bidslab20,3,673
Bidslab20,3,674
Bidslab20,3,675
Bidslab20,3,676
Bidslab20,3,677
Bidslab20,3,678
Bidslab20,3,679
Bidslab20,3,680
Bidslab20,3,681
Bidslab20,3,682
Bidslab20,3,683
Bidslab20,3,684
Bidslab20,3,685
Bidslab20,3,686
Bidslab20,3,687
Bidslab20,3,688
Bidslab20,3,689
Bidslab20,3,690
Bidslab20,3,691
Bidslab20,3,692
Bidslab20,3,693
Bidslab20,3,694
Bidslab20,3,695
Bidslab20,3,696
Bidslab20,3,697
Bidslab20,3,698
Bidslab20,3,699
Bidslab20,3,700
Bidslab20,3,701
Bidslab20,3,702
Bidslab20,3,703
Bidslab20,3,704
Bidslab20,3,705
Bidslab20,3,706
Bidslab20,3,707
Bidslab20,3,708
Bidslab20,3,709
Bidslab20,3,710
Bidslab20,3,711
Bidslab20,3,712
Bidslab20,3,713
Bidslab20,3,714
Bidslab20,3,715
Bidslab20,3,716
Bidslab20,3,717
Bidslab20,3,718
Bidslab20,3,719
Bidslab20,3,720
Bidslab20,3,721
Bidslab20,3,722
Bidslab20,3,723
Bidslab20,3,724
Bidslab20,3,725
Bidslab20,3,726
Bidslab20,3,727
Bidslab20,3,728
Bidslab20,3,729
Bidslab20,3,730
Bidslab20,3,731
Bidslab20,3,732
Bidslab20,3,733
Bidslab20,3,734
Bidslab20,3,735
Bidslab20,3,736
Bidslab20,3,737
Bidslab20,3,738
Bidslab20,3,739
Bidslab20,3,740
Bidslab20,3,741
Bidslab20,3,742
Bidslab20,3,743
Bidslab20,3,744
Bidslab20,3,745
Bidslab20,3,746
Bidslab20,3,747
Bidslab20,3,748
Bidslab20,3,749
Bidslab20,3,750
Bidslab20,3,751
Bidslab20,3,752
Bidslab20,3,753
Bidslab20,3,754
Bidslab20,3,755
Bidslab20,3,756
Bidslab20,3,757
Bidslab20,3,758
Bidslab20,3,759
Bidslab20,3,760
Bidslab20,3,761
Bidslab20,3,762
Bidslab20,3,763
Bidslab20,3,764
Bidslab20,3,765
Bidslab20,3,766
Bidslab20,3,767
Bidslab20,3,768
Bidslab20,3,769
Bidslab20,3,770
Bidslab20,3,771
Bidslab20,3,772
Bidslab20,3,773
Bidslab20,3,774
Bidslab20,3,775
Bidslab20,3,776
Bidslab20,3,777
Bidslab20,3,778
Bidslab20,3,779
Bidslab20,3,780
Bidslab20,3,781
Bidslab20,3,782
Bidslab20,3,783
Bidslab20,3,784
Bidslab20,3,785
Bidslab20,3,786
Bidslab20,3,787
Bidslab20,3,788
Bidslab20,3,789
Bidslab20,3,790
Bidslab20,3,791
Bidslab20,3,792
Bidslab20,3,793
Bidslab20,3,794
Bidslab20,3,795
Bidslab20,3,796
Bidslab20,3,797
Bidslab20,3,798
Bidslab20,3,799
Bidslab20,3,800
Bidslab20,3,801
Bidslab20,3,802
Bidslab20,3,803
Bidslab20,3,804
Bidslab20,3,805
Bidslab20,3,806
Bidslab20,3,808
Bidslab20,3,809
Bidslab20,3,810
Bidslab20,3,811
Bidslab20,3,812
Bidslab20,3,813
Bidslab20,3,814
Bidslab20,3,815
Bidslab20,3,816
Bidslab20,3,817
Bidslab20,3,818
Bidslab20,3,819
Bidslab20,3,820
Bidslab20,3,821
Bidslab20,3,822
Bidslab20,3,823
Bidslab20,3,824
Bidslab20,3,825
Bidslab20,3,826
Bidslab20,3,827
Bidslab20,3,828
Bidslab20,3,829
Bidslab20,3,830
Bidslab20,3,831
Bidslab20,3,832
Bidslab20,3,833
Bidslab20,3,834
Bidslab20,3,835
Bidslab20,3,836
Bidslab20,3,837
Bidslab20,3,838
Bidslab20,3,839
Bidslab20,3,840
Bidslab20,3,841
Bidslab20,3,842
Bidslab20,3,843
Bidslab20,3,844
Bidslab20,3,845
Bidslab20,3,846
Bidslab20,3,847
Bidslab20,3,848
Bidslab20,3,849
Bidslab20,3,850
Bidslab20,3,851
Bidslab20,3,852
Bidslab20,3,853
Bidslab20,3,854
Bidslab20,3,855
Bidslab20,3,856
Bidslab20,3,857
Bidslab20,3,858
Bidslab20,3,859
Bidslab20,3,860
Bidslab20,3,861
Bidslab20,3,862
Bidslab20,3,863
Bidslab20,3,864
Bidslab20,3,865
Bidslab20,3,866
Bidslab20,3,867
Bidslab20,3,868
Bidslab20,3,869
Bidslab20,3,870
Bidslab20,3,871
Bidslab20,3,872
Bidslab20,3,873
Bidslab20,3,874
Bidslab20,3,875
Bidslab20,3,876
Bidslab20,3,877
Bidslab20,3,878
Bidslab20,3,879
Bidslab20,3,880
Bidslab20,3,884
Bidslab20,3,885
Bidslab20,3,886
Bidslab20,3,887
Bidslab20,3,888
Bidslab20,3,948
Bidslab20,3,949
Bidslab20,3,950
Bidslab20,3,951
Bidslab20,3,952
Bidslab20,3,953
Bidslab20,3,954
Bidslab20,3,955
Bidslab20,3,956
Bidslab20,3,957
Bidslab20,3,958
Bidslab20,3,959
Bidslab20,3,960
Bidslab20,3,961
Bidslab20,3,962
Bidslab20,3,963
Bidslab20,3,964
Bidslab20,3,965
Bidslab20,3,966
Bidslab20,3,967
Bidslab20,3,968
Bidslab20,3,969
Bidslab20,3,970
Bidslab20,3,971
Bidslab20,3,972
Bidslab20,3,973
Bidslab20,3,974
Bidslab20,3,975
Bidslab20,3,976
Bidslab20,3,977
Bidslab20,3,978
Bidslab20,3,979
Bidslab20,3,980
Bidslab20,3,981
Bidslab20,3,982
Bidslab20,3,983
Bidslab20,3,984
Bidslab20,3,985
Bidslab20,3,986
Bidslab20,3,987
Bidslab20,3,988
Bidslab20,3,989
Bidslab20,3,990
Bidslab20,3,991
Bidslab20,3,992
Bidslab20,3,993
Bidslab20,3,994
Bidslab20,3,995
Bidslab20,3,996
Bidslab20,3,997
Bidslab20,3,998
Bidslab20,3,999
Bidslab20,3,1000
Bidslab20,3,1001
Bidslab20,3,1002
Bidslab20,3,1003
Bidslab20,3,1004
Bidslab20,3,1005
Bidslab20,3,1006
Bidslab20,3,1007
Bidslab20,3,1008
Bidslab20,3,1009
Bidslab20,3,1010
Bidslab20,3,1011
Bidslab20,3,1012
Bidslab20,3,1013
Bidslab20,3,1014
Bidslab20,3,1015
Bidslab20,3,1016
Bidslab20,3,1017
Bidslab20,3,1018
Bidslab20,3,1019
Bidslab20,3,1020
Bidslab20,3,1021
Bidslab20,3,1022
Bidslab20,3,1023
Bidslab20,3,1024
Bidslab20,3,1025
Bidslab20,3,1026
Bidslab20,3,1027
Bidslab20,3,1028
Bidslab20,3,1029
Bidslab20,3,1030
Bidslab20,3,1031
Bidslab20,3,1032
Bidslab20,3,1033
Bidslab20,3,1034
Bidslab20,3,1035
Bidslab20,3,1036
Bidslab20,3,1037
Bidslab20,3,1038
Bidslab20,3,1039
Bidslab20,3,1040
Bidslab20,3,1041
Bidslab20,3,1042
Bidslab20,3,1043
Bidslab20,3,1044
Bidslab20,3,1045
Bidslab20,3,1046
Bidslab20,3,1047
Bidslab20,3,1048
Bidslab20,3,1049
Bidslab20,3,1050
Bidslab20,3,1051
Bidslab20,3,1052
Bidslab20,3,1053
Bidslab20,3,1054
Bidslab20,3,1055
Bidslab20,3,1056
Bidslab20,3,1057
Bidslab20,3,1058
Bidslab20,3,1059
Bidslab20,3,1060
Bidslab20,3,1061
Bidslab20,3,1062
Bidslab20,3,1063
Bidslab20,3,1064
Bidslab20,3,1065
Bidslab20,3,1066
Bidslab20,3,1067
Bidslab20,3,1068
Bidslab20,3,1069
Bidslab20,3,1070
Bidslab20,3,1071
Bidslab20,3,1072
Bidslab20,3,1073
Bidslab20,3,1074
Bidslab20,3,1075
Bidslab20,3,1076
Bidslab20,3,1077
Bidslab20,3,1078
Bidslab20,3,1079
Bidslab20,3,1080
Bidslab20,3,1081
Bidslab20,3,1082
Bidslab20,3,1083
Bidslab20,3,1084
Bidslab20,3,1085
Bidslab20,3,1086
Bidslab20,3,1087
Bidslab20,3,1088
Bidslab20,3,1089
Bidslab20,3,1090
Bidslab20,3,1091
Bidslab20,3,1092
Bidslab20,3,1093
Bidslab20,3,1094
Bidslab20,3,1095
Bidslab20,3,1096
Bidslab20,3,1097
Bidslab20,3,1098
Bidslab20,3,1099
Bidslab20,3,1100
Bidslab20,3,1101
Bidslab20,3,1102
Bidslab20,3,1103
Bidslab20,3,1104
Bidslab20,3,1105
Bidslab20,3,1106
Bidslab20,3,1107
Bidslab20,3,1108
Bidslab20,3,1109
Bidslab20,3,1110
Bidslab20,3,1111
Bidslab20,3,1112
Bidslab20,3,1113
Bidslab20,3,1114
Bidslab20,3,1115
Bidslab20,3,1116
Bidslab20,3,1117
Bidslab20,3,1118
Bidslab20,3,1119
Bidslab20,3,1120
Bidslab20,4,0
Bidslab20,4,1
Bidslab20,4,2
Bidslab20,4,3
Bidslab20,4,4
Bidslab20,4,5
Bidslab20,4,6
Bidslab20,4,7
Bidslab20,4,8
Bidslab20,4,9
Bidslab20,4,10
Bidslab20,4,11
Bidslab20,4,12
Bidslab20,4,13
Bidslab20,4,14
Bidslab20,4,15
Bidslab20,4,16
Bidslab20,4,17
Bidslab20,4,18
Bidslab20,4,19
Bidslab20,4,20
Bidslab20,4,21
Bidslab20,4,22
Bidslab20,4,23
Bidslab20,4,24
Bidslab20,4,25
Bidslab20,4,26
Bidslab20,4,27
Bidslab20,4,28
Bidslab20,4,29
Bidslab20,4,30
Bidslab20,4,31
Bidslab20,4,32
Bidslab20,4,33
Bidslab20,4,34
Bidslab20,4,35
Bidslab20,4,36
Bidslab20,4,37
Bidslab20,4,38
Bidslab20,4,39
Bidslab20,4,40
Bidslab20,4,41
Bidslab20,4,42
Bidslab20,4,43
Bidslab20,4,44
Bidslab20,4,45
Bidslab20,4,46
Bidslab20,4,47
Bidslab20,4,48
Bidslab20,4,49
Bidslab20,4,50
Bidslab20,4,51
Bidslab20,4,52
Bidslab20,4,53
Bidslab20,4,54
Bidslab20,4,55
Bidslab20,4,56
Bidslab20,4,57
Bidslab20,4,58
Bidslab20,4,59
Bidslab20,4,60
Bidslab20,4,61
Bidslab20,4,62
Bidslab20,4,63
Bidslab20,4,64
Bidslab20,4,65
Bidslab20,4,66
Bidslab20,4,67
Bidslab20,4,68
Bidslab20,4,69
Bidslab20,4,70
Bidslab20,4,71
Bidslab20,4,72
Bidslab20,4,73
